1.00090903000000	2221.68550000000
1.01497204000000	2340.20410000000
1.02903505000000	2348.79710000000
1.04309699000000	2408.71660000000
1.05716000000000	2484.70780000000
1.07122301000000	2539.18730000000
1.08528602000000	2616.69410000000
1.09934903000000	2687.72580000000
1.11341204000000	2764.57250000000
1.12747505000000	2841.70210000000
1.14153806000000	2904.81010000000
1.15560000000000	2989.71780000000
1.16966301000000	3087.69040000000
1.18372602000000	3189.47460000000
1.19778903000000	3283.06100000000
1.21185204000000	3392.81880000000
1.22591505000000	3511.58400000000
1.23997699000000	3640.37790000000
1.25404000000000	3787.26590000000
1.26810301000000	3939.22970000000
1.28216602000000	4086.16630000000
1.29622903000000	4251.33350000000
1.31029204000000	4393.86330000000
1.32435505000000	4536.38770000000
1.33841806000000	4653.84570000000
1.35248000000000	4760.87010000000
1.36654301000000	4853.46680000000
1.38060602000000	4935.34520000000
1.39466903000000	5024.09670000000
1.40873204000000	5105.10790000000
1.42279505000000	5209.55710000000
1.43685806000000	5315.51320000000
1.45092107000000	5426.51460000000
1.46498301000000	5520.70310000000
1.47904602000000	5602.86430000000
1.49310903000000	5660.80710000000
1.50717204000000	5701.73000000000
1.52123505000000	5727.24510000000
1.53529806000000	5735.43360000000
1.54936000000000	5736.85160000000
1.56342301000000	5725.94820000000
1.57748602000000	5716.82470000000
1.59154903000000	5699.42090000000
1.60561204000000	5684.09520000000
1.61967505000000	5674.87350000000
1.63373806000000	5673.99460000000
1.64780107000000	5683.47800000000
1.66186301000000	5703.45750000000
1.67592602000000	5740.59810000000
1.68998903000000	5791.71730000000
1.70405204000000	5863.90380000000
1.71811505000000	5972.43360000000
1.73217806000000	6121.67580000000
1.74624107000000	6334.51370000000
1.76030301000000	6621.63130000000
1.77436602000000	6979.75490000000
1.78842903000000	7372.98440000000
1.80249204000000	7825.99950000000
1.81655505000000	8203.60450000000
1.83061806000000	8528.16110000000
1.84468107000000	8713.56540000000
1.85874301000000	8771.71090000000
1.87280602000000	8702.03030000000
1.88686903000000	8546.44530000000
1.90093204000000	8328.57420000000
1.91499505000000	8076.44140000000
1.92905806000000	7800.62700000000
1.94312107000000	7521.10250000000
1.95718301000000	7245.63530000000
1.97124602000000	6949.49900000000
1.98530903000000	6696.52980000000
1.99937204000000	6452.04640000000
2.01343505000000	6211.36470000000
2.02749806000000	5979.45700000000
2.04156107000000	5744.90870000000
2.05562301000000	5543.52690000000
2.06968602000000	5343.08010000000
2.08374903000000	5153.87210000000
2.09781204000000	4975.88330000000
2.11187505000000	4822.83150000000
2.12593806000000	4677.76860000000
2.14000107000000	4540.31150000000
2.15406408000000	4403.49120000000
2.16812602000000	4283.65820000000
2.18218903000000	4172.08740000000
2.19625204000000	4063.96090000000
2.21031505000000	3951.95090000000
2.22437806000000	3849.98320000000
2.23844107000000	3741.53880000000
2.25250408000000	3638.91920000000
2.26656602000000	3543.19380000000
2.28062903000000	3451.82690000000
2.29469204000000	3363.20480000000
2.30875505000000	3287.01200000000
2.32281806000000	3219.08280000000
2.33688107000000	3154.79830000000
2.35094408000000	3096.81100000000
2.36500602000000	3047.33860000000
2.37906903000000	3004.65480000000
2.39313204000000	2971.43550000000
2.40719505000000	2949.15110000000
2.42125806000000	2935.65800000000
2.43532107000000	2933.67580000000
2.44938408000000	2942.47610000000
2.46344602000000	2955.82860000000
2.47750903000000	2975.12130000000
2.49157204000000	2999.54980000000
2.50563505000000	3029.89010000000
2.51969806000000	3063.24320000000
2.53376107000000	3100.90060000000
2.54782408000000	3141.28270000000
2.56188602000000	3181.27390000000
2.57594903000000	3222.13650000000
2.59001204000000	3263.55250000000
2.60407505000000	3303.85300000000
2.61813806000000	3344.98800000000
2.63220107000000	3380.05690000000
2.64626408000000	3411.96970000000
2.66032709000000	3444.97360000000
2.67438903000000	3481.54540000000
2.68845204000000	3515.00830000000
2.70251505000000	3545.23390000000
2.71657806000000	3577.45480000000
2.73064107000000	3607.61790000000
2.74470408000000	3639.02910000000
